query_anchor,query_session,query_group,query_filename,rank,candidate,candidate_session,candidate_group,candidate_is_pool,candidate_same_group,candidate_score,candidate_filename
IMG_cc62dbd148e58905,1,01_2.0,0171_20140417_SZi_01_RAY_0090.JPG,"range(1, 11)","[""IMG_291e2277785cff7b"", ""IMG_7cad6c99eaf7ed2b"", ""IMG_fb51e2b2eae54f2d"", ""IMG_79691a75f9b33de6"", ""IMG_a3c715cc80ef44d8"", ""IMG_ae391e2574fc9dc0"", ""IMG_cfd8413c8fd7adb5"", ""IMG_c28c684416b5dbd8"", ""IMG_ea3c050ed8c0f117"", ""IMG_87c7629244e02709""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_11.0"", ""01_6.0"", ""01_4.0"", ""01_14.0"", ""01_9.0"", ""01_5.0"", ""01_13.0"", ""01_4.0"", ""01_5.0"", ""01_12.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false]","[0.7337556481361389, 0.7318301200866699, 0.6400733590126038, 0.6034923791885376, 0.5981230139732361, 0.5969433784484863, 0.5930813550949097, 0.5737372636795044, 0.5676933526992798, 0.5328269600868225]","['0148_20140417_SZi_01_RAY_0018.JPG', '0249_20140417_SZi_01_RAY_0237.JPG', '0172_20140417_SZi_01_RAY_0091.JPG', '0341_20140417_SZi_01_RAY_0426.JPG', '0395_20140417_SZi_01_RAY_0518.JPG', '0246_20140417_SZi_01_RAY_0234.JPG', '0351_20140417_SZi_01_RAY_0439.JPG', '0236_20140417_SZi_01_RAY_0205.JPG', '0143_20140417_SZi_01_RAY_0010.JPG', '0333_20140417_SZi_01_RAY_0403.JPG']"
IMG_add6681025b7e34c,1,01_2.0,0207_20140417_SZi_01_RAY_0157.JPG,"range(1, 11)","[""IMG_bf29c448b7965c34"", ""IMG_d96a692b8a5e2cd9"", ""IMG_bcf3d9dd1cb6b9e2"", ""IMG_0fda01828547a827"", ""IMG_6dc8f895e31c5f95"", ""IMG_c9089614b6a55260"", ""IMG_365230aff6ccf855"", ""IMG_911bee6b3260a458"", ""IMG_7801983dd0c37889"", ""IMG_a1b65ba015bf8a38""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_2.0"", ""01_3.0"", ""01_1.0"", ""01_3.0"", ""01_1.0"", ""01_2.0"", ""01_2.0"", ""01_8.0"", ""01_3.0"", ""01_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, false, false, true, true, false, false, true]","[0.9275521039962769, 0.9243919849395752, 0.7799723744392395, 0.7748432755470276, 0.7657995820045471, 0.729747474193573, 0.7098191976547241, 0.7004841566085815, 0.6986578106880188, 0.6113203763961792]","['0209_20140417_SZi_01_RAY_0159.JPG', '0233_20140417_SZi_01_RAY_0195.JPG', '0180_20140417_SZi_01_RAY_0108.JPG', '0218_20140417_SZi_01_RAY_0174.JPG', '0213_20140417_SZi_01_RAY_0168.JPG', '0163_20140417_SZi_01_RAY_0060.JPG', '0271_20140417_SZi_01_RAY_0276.JPG', '0390_20140417_SZi_01_RAY_0507.JPG', '0407_20140417_SZi_01_RAY_0549.JPG', '0170_20140417_SZi_01_RAY_0089.JPG']"
IMG_33d44571ee320a90,1,01_2.0,0208_20140417_SZi_01_RAY_0158.JPG,"range(1, 11)","[""IMG_6609262ac9b0bddd"", ""IMG_c28c684416b5dbd8"", ""IMG_ea3c050ed8c0f117"", ""IMG_fb51e2b2eae54f2d"", ""IMG_9e6ec1d9efc2e117"", ""IMG_cc62dbd148e58905"", ""IMG_ae391e2574fc9dc0"", ""IMG_291e2277785cff7b"", ""IMG_31846f0fbdb9d981"", ""IMG_79691a75f9b33de6""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_3.0"", ""01_4.0"", ""01_5.0"", ""01_4.0"", ""01_3.0"", ""01_2.0"", ""01_5.0"", ""01_11.0"", ""01_10.0"", ""01_14.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, true, false, false, false, false]","[0.6683446168899536, 0.6267228126525879, 0.5791493654251099, 0.5293647050857544, 0.4795413017272949, 0.47451359033584595, 0.47316592931747437, 0.4176814556121826, 0.3994477391242981, 0.3801261782646179]","['0232_20140417_SZi_01_RAY_0194.JPG', '0236_20140417_SZi_01_RAY_0205.JPG', '0143_20140417_SZi_01_RAY_0010.JPG', '0172_20140417_SZi_01_RAY_0091.JPG', '0406_20140417_SZi_01_RAY_0548.JPG', '0171_20140417_SZi_01_RAY_0090.JPG', '0246_20140417_SZi_01_RAY_0234.JPG', '0148_20140417_SZi_01_RAY_0018.JPG', '0394_20140417_SZi_01_RAY_0517.JPG', '0341_20140417_SZi_01_RAY_0426.JPG']"
IMG_bf29c448b7965c34,1,01_2.0,0209_20140417_SZi_01_RAY_0159.JPG,"range(1, 11)","[""IMG_d96a692b8a5e2cd9"", ""IMG_add6681025b7e34c"", ""IMG_0fda01828547a827"", ""IMG_bcf3d9dd1cb6b9e2"", ""IMG_c9089614b6a55260"", ""IMG_6dc8f895e31c5f95"", ""IMG_365230aff6ccf855"", ""IMG_911bee6b3260a458"", ""IMG_7801983dd0c37889"", ""IMG_a1b65ba015bf8a38""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_3.0"", ""01_2.0"", ""01_3.0"", ""01_1.0"", ""01_2.0"", ""01_1.0"", ""01_2.0"", ""01_8.0"", ""01_3.0"", ""01_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, true, false, false, true, false, true, false, false, true]","[0.9598556160926819, 0.9275521039962769, 0.866921067237854, 0.8097629547119141, 0.7780343294143677, 0.7769487500190735, 0.7623615860939026, 0.7267283201217651, 0.7196086645126343, 0.6787787675857544]","['0233_20140417_SZi_01_RAY_0195.JPG', '0207_20140417_SZi_01_RAY_0157.JPG', '0218_20140417_SZi_01_RAY_0174.JPG', '0180_20140417_SZi_01_RAY_0108.JPG', '0163_20140417_SZi_01_RAY_0060.JPG', '0213_20140417_SZi_01_RAY_0168.JPG', '0271_20140417_SZi_01_RAY_0276.JPG', '0390_20140417_SZi_01_RAY_0507.JPG', '0407_20140417_SZi_01_RAY_0549.JPG', '0170_20140417_SZi_01_RAY_0089.JPG']"
IMG_365230aff6ccf855,1,01_2.0,0271_20140417_SZi_01_RAY_0276.JPG,"range(1, 11)","[""IMG_c9089614b6a55260"", ""IMG_a1b65ba015bf8a38"", ""IMG_a6bf15b3e23eea6f"", ""IMG_4e11a152cf6d0958"", ""IMG_7801983dd0c37889"", ""IMG_bcf3d9dd1cb6b9e2"", ""IMG_c061217b1f39deb1"", ""IMG_0fda01828547a827"", ""IMG_d96a692b8a5e2cd9"", ""IMG_bf29c448b7965c34""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_2.0"", ""01_2.0"", ""01_2.0"", ""01_8.0"", ""01_3.0"", ""01_1.0"", ""01_4.0"", ""01_3.0"", ""01_3.0"", ""01_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, true, false, false, false, false, false, false, true]","[0.9161804914474487, 0.8906795978546143, 0.8845369219779968, 0.8744924664497375, 0.8628330826759338, 0.8587027192115784, 0.8499176502227783, 0.7978981733322144, 0.7721747159957886, 0.7623615860939026]","['0163_20140417_SZi_01_RAY_0060.JPG', '0170_20140417_SZi_01_RAY_0089.JPG', '0282_20140417_SZi_01_RAY_0313.JPG', '0316_20140417_SZi_01_RAY_0364.JPG', '0407_20140417_SZi_01_RAY_0549.JPG', '0180_20140417_SZi_01_RAY_0108.JPG', '0269_20140417_SZi_01_RAY_0272.JPG', '0218_20140417_SZi_01_RAY_0174.JPG', '0233_20140417_SZi_01_RAY_0195.JPG', '0209_20140417_SZi_01_RAY_0159.JPG']"
IMG_efc367ab53689fa5,1,01_2.0,0281_20140417_SZi_01_RAY_0312.JPG,"range(1, 11)","[""IMG_a6bf15b3e23eea6f"", ""IMG_7b1e718057af2ab3"", ""IMG_a1b65ba015bf8a38"", ""IMG_4e11a152cf6d0958"", ""IMG_365230aff6ccf855"", ""IMG_c061217b1f39deb1"", ""IMG_0fda01828547a827"", ""IMG_c9089614b6a55260"", ""IMG_bcf3d9dd1cb6b9e2"", ""IMG_7801983dd0c37889""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_2.0"", ""01_4.0"", ""01_2.0"", ""01_8.0"", ""01_2.0"", ""01_4.0"", ""01_3.0"", ""01_2.0"", ""01_1.0"", ""01_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, true, false, true, false, false, true, false, false]","[0.848921537399292, 0.8422727584838867, 0.7052385807037354, 0.6771812438964844, 0.6501714587211609, 0.5752877593040466, 0.5499324202537537, 0.5424880385398865, 0.5268882513046265, 0.5194076299667358]","['0282_20140417_SZi_01_RAY_0313.JPG', '0259_20140417_SZi_01_RAY_0259.JPG', '0170_20140417_SZi_01_RAY_0089.JPG', '0316_20140417_SZi_01_RAY_0364.JPG', '0271_20140417_SZi_01_RAY_0276.JPG', '0269_20140417_SZi_01_RAY_0272.JPG', '0218_20140417_SZi_01_RAY_0174.JPG', '0163_20140417_SZi_01_RAY_0060.JPG', '0180_20140417_SZi_01_RAY_0108.JPG', '0407_20140417_SZi_01_RAY_0549.JPG']"
IMG_a6bf15b3e23eea6f,1,01_2.0,0282_20140417_SZi_01_RAY_0313.JPG,"range(1, 11)","[""IMG_365230aff6ccf855"", ""IMG_4e11a152cf6d0958"", ""IMG_a1b65ba015bf8a38"", ""IMG_efc367ab53689fa5"", ""IMG_c9089614b6a55260"", ""IMG_7b1e718057af2ab3"", ""IMG_bcf3d9dd1cb6b9e2"", ""IMG_0fda01828547a827"", ""IMG_c061217b1f39deb1"", ""IMG_7801983dd0c37889""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_2.0"", ""01_8.0"", ""01_2.0"", ""01_2.0"", ""01_2.0"", ""01_4.0"", ""01_1.0"", ""01_3.0"", ""01_4.0"", ""01_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, true, true, true, false, false, false, false, false]","[0.8845369219779968, 0.8598362803459167, 0.8546409010887146, 0.848921537399292, 0.8104962110519409, 0.8082340955734253, 0.7923630475997925, 0.7900795936584473, 0.7571104168891907, 0.754174530506134]","['0271_20140417_SZi_01_RAY_0276.JPG', '0316_20140417_SZi_01_RAY_0364.JPG', '0170_20140417_SZi_01_RAY_0089.JPG', '0281_20140417_SZi_01_RAY_0312.JPG', '0163_20140417_SZi_01_RAY_0060.JPG', '0259_20140417_SZi_01_RAY_0259.JPG', '0180_20140417_SZi_01_RAY_0108.JPG', '0218_20140417_SZi_01_RAY_0174.JPG', '0269_20140417_SZi_01_RAY_0272.JPG', '0407_20140417_SZi_01_RAY_0549.JPG']"
IMG_0fda01828547a827,1,01_3.0,0218_20140417_SZi_01_RAY_0174.JPG,"range(1, 11)","[""IMG_bf29c448b7965c34"", ""IMG_d96a692b8a5e2cd9"", ""IMG_6dc8f895e31c5f95"", ""IMG_c9089614b6a55260"", ""IMG_365230aff6ccf855"", ""IMG_a6bf15b3e23eea6f"", ""IMG_bcf3d9dd1cb6b9e2"", ""IMG_add6681025b7e34c"", ""IMG_a1b65ba015bf8a38"", ""IMG_4e11a152cf6d0958""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_2.0"", ""01_3.0"", ""01_1.0"", ""01_2.0"", ""01_2.0"", ""01_2.0"", ""01_1.0"", ""01_2.0"", ""01_2.0"", ""01_8.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, true, false, false, false, false, false, false, false, false]","[0.866921067237854, 0.8594487905502319, 0.829064667224884, 0.80619877576828, 0.7978981733322144, 0.7900795936584473, 0.7771093845367432, 0.7748432755470276, 0.7690041065216064, 0.7409056425094604]","['0209_20140417_SZi_01_RAY_0159.JPG', '0233_20140417_SZi_01_RAY_0195.JPG', '0213_20140417_SZi_01_RAY_0168.JPG', '0163_20140417_SZi_01_RAY_0060.JPG', '0271_20140417_SZi_01_RAY_0276.JPG', '0282_20140417_SZi_01_RAY_0313.JPG', '0180_20140417_SZi_01_RAY_0108.JPG', '0207_20140417_SZi_01_RAY_0157.JPG', '0170_20140417_SZi_01_RAY_0089.JPG', '0316_20140417_SZi_01_RAY_0364.JPG']"
IMG_6609262ac9b0bddd,1,01_3.0,0232_20140417_SZi_01_RAY_0194.JPG,"range(1, 11)","[""IMG_33d44571ee320a90"", ""IMG_c28c684416b5dbd8"", ""IMG_fb51e2b2eae54f2d"", ""IMG_ae391e2574fc9dc0"", ""IMG_9e6ec1d9efc2e117"", ""IMG_cc62dbd148e58905"", ""IMG_ea3c050ed8c0f117"", ""IMG_a3c715cc80ef44d8"", ""IMG_79691a75f9b33de6"", ""IMG_291e2277785cff7b""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_2.0"", ""01_4.0"", ""01_4.0"", ""01_5.0"", ""01_3.0"", ""01_2.0"", ""01_5.0"", ""01_9.0"", ""01_14.0"", ""01_11.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, true, false, false, false, false, false]","[0.6683446168899536, 0.6075102686882019, 0.5846216082572937, 0.5458290576934814, 0.5137322545051575, 0.5127679109573364, 0.5009164214134216, 0.49440857768058777, 0.4630948305130005, 0.45127975940704346]","['0208_20140417_SZi_01_RAY_0158.JPG', '0236_20140417_SZi_01_RAY_0205.JPG', '0172_20140417_SZi_01_RAY_0091.JPG', '0246_20140417_SZi_01_RAY_0234.JPG', '0406_20140417_SZi_01_RAY_0548.JPG', '0171_20140417_SZi_01_RAY_0090.JPG', '0143_20140417_SZi_01_RAY_0010.JPG', '0395_20140417_SZi_01_RAY_0518.JPG', '0341_20140417_SZi_01_RAY_0426.JPG', '0148_20140417_SZi_01_RAY_0018.JPG']"
IMG_d96a692b8a5e2cd9,1,01_3.0,0233_20140417_SZi_01_RAY_0195.JPG,"range(1, 11)","[""IMG_bf29c448b7965c34"", ""IMG_add6681025b7e34c"", ""IMG_0fda01828547a827"", ""IMG_bcf3d9dd1cb6b9e2"", ""IMG_c9089614b6a55260"", ""IMG_365230aff6ccf855"", ""IMG_6dc8f895e31c5f95"", ""IMG_7801983dd0c37889"", ""IMG_911bee6b3260a458"", ""IMG_a1b65ba015bf8a38""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_2.0"", ""01_2.0"", ""01_3.0"", ""01_1.0"", ""01_2.0"", ""01_2.0"", ""01_1.0"", ""01_3.0"", ""01_8.0"", ""01_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, true, false, false, false, false, true, false, false]","[0.9598556160926819, 0.9243919849395752, 0.8594487905502319, 0.833372175693512, 0.8099595308303833, 0.7721747159957886, 0.7616177797317505, 0.7438461780548096, 0.7399402856826782, 0.679271936416626]","['0209_20140417_SZi_01_RAY_0159.JPG', '0207_20140417_SZi_01_RAY_0157.JPG', '0218_20140417_SZi_01_RAY_0174.JPG', '0180_20140417_SZi_01_RAY_0108.JPG', '0163_20140417_SZi_01_RAY_0060.JPG', '0271_20140417_SZi_01_RAY_0276.JPG', '0213_20140417_SZi_01_RAY_0168.JPG', '0407_20140417_SZi_01_RAY_0549.JPG', '0390_20140417_SZi_01_RAY_0507.JPG', '0170_20140417_SZi_01_RAY_0089.JPG']"
IMG_9e6ec1d9efc2e117,1,01_3.0,0406_20140417_SZi_01_RAY_0548.JPG,"range(1, 11)","[""IMG_911bee6b3260a458"", ""IMG_89787964d002fdf6"", ""IMG_fb51e2b2eae54f2d"", ""IMG_c28c684416b5dbd8"", ""IMG_79691a75f9b33de6"", ""IMG_7801983dd0c37889"", ""IMG_add6681025b7e34c"", ""IMG_6dc8f895e31c5f95"", ""IMG_31846f0fbdb9d981"", ""IMG_ae391e2574fc9dc0""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_8.0"", ""01_1.0"", ""01_4.0"", ""01_4.0"", ""01_14.0"", ""01_3.0"", ""01_2.0"", ""01_1.0"", ""01_10.0"", ""01_5.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, true, false, false, false, false]","[0.7546754479408264, 0.7132709622383118, 0.6844151020050049, 0.6727702021598816, 0.6192210912704468, 0.5707533955574036, 0.556672990322113, 0.5499438047409058, 0.544670581817627, 0.542199969291687]","['0390_20140417_SZi_01_RAY_0507.JPG', '0185_20140417_SZi_01_RAY_0113.JPG', '0172_20140417_SZi_01_RAY_0091.JPG', '0236_20140417_SZi_01_RAY_0205.JPG', '0341_20140417_SZi_01_RAY_0426.JPG', '0407_20140417_SZi_01_RAY_0549.JPG', '0207_20140417_SZi_01_RAY_0157.JPG', '0213_20140417_SZi_01_RAY_0168.JPG', '0394_20140417_SZi_01_RAY_0517.JPG', '0246_20140417_SZi_01_RAY_0234.JPG']"
IMG_7801983dd0c37889,1,01_3.0,0407_20140417_SZi_01_RAY_0549.JPG,"range(1, 11)","[""IMG_365230aff6ccf855"", ""IMG_bcf3d9dd1cb6b9e2"", ""IMG_c9089614b6a55260"", ""IMG_911bee6b3260a458"", ""IMG_c061217b1f39deb1"", ""IMG_a1b65ba015bf8a38"", ""IMG_a6bf15b3e23eea6f"", ""IMG_d96a692b8a5e2cd9"", ""IMG_4e11a152cf6d0958"", ""IMG_bf29c448b7965c34""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_2.0"", ""01_1.0"", ""01_2.0"", ""01_8.0"", ""01_4.0"", ""01_2.0"", ""01_2.0"", ""01_3.0"", ""01_8.0"", ""01_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, true, false, false]","[0.8628330826759338, 0.8397733569145203, 0.8194762468338013, 0.8036242127418518, 0.8029529452323914, 0.7664634585380554, 0.754174530506134, 0.7438461780548096, 0.7356550693511963, 0.7196086645126343]","['0271_20140417_SZi_01_RAY_0276.JPG', '0180_20140417_SZi_01_RAY_0108.JPG', '0163_20140417_SZi_01_RAY_0060.JPG', '0390_20140417_SZi_01_RAY_0507.JPG', '0269_20140417_SZi_01_RAY_0272.JPG', '0170_20140417_SZi_01_RAY_0089.JPG', '0282_20140417_SZi_01_RAY_0313.JPG', '0233_20140417_SZi_01_RAY_0195.JPG', '0316_20140417_SZi_01_RAY_0364.JPG', '0209_20140417_SZi_01_RAY_0159.JPG']"
IMG_fb51e2b2eae54f2d,1,01_4.0,0172_20140417_SZi_01_RAY_0091.JPG,"range(1, 11)","[""IMG_ae391e2574fc9dc0"", ""IMG_ea3c050ed8c0f117"", ""IMG_c28c684416b5dbd8"", ""IMG_31846f0fbdb9d981"", ""IMG_cfd8413c8fd7adb5"", ""IMG_79691a75f9b33de6"", ""IMG_9e6ec1d9efc2e117"", ""IMG_291e2277785cff7b"", ""IMG_cc62dbd148e58905"", ""IMG_a3c715cc80ef44d8""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_5.0"", ""01_5.0"", ""01_4.0"", ""01_10.0"", ""01_13.0"", ""01_14.0"", ""01_3.0"", ""01_11.0"", ""01_2.0"", ""01_9.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, true, false, false, false, false, false, false, false]","[0.7871000170707703, 0.7217520475387573, 0.7158571481704712, 0.7134718894958496, 0.7085062861442566, 0.7022044658660889, 0.6844151020050049, 0.6581600904464722, 0.6400733590126038, 0.630499005317688]","['0246_20140417_SZi_01_RAY_0234.JPG', '0143_20140417_SZi_01_RAY_0010.JPG', '0236_20140417_SZi_01_RAY_0205.JPG', '0394_20140417_SZi_01_RAY_0517.JPG', '0351_20140417_SZi_01_RAY_0439.JPG', '0341_20140417_SZi_01_RAY_0426.JPG', '0406_20140417_SZi_01_RAY_0548.JPG', '0148_20140417_SZi_01_RAY_0018.JPG', '0171_20140417_SZi_01_RAY_0090.JPG', '0395_20140417_SZi_01_RAY_0518.JPG']"
IMG_c28c684416b5dbd8,1,01_4.0,0236_20140417_SZi_01_RAY_0205.JPG,"range(1, 11)","[""IMG_fb51e2b2eae54f2d"", ""IMG_9e6ec1d9efc2e117"", ""IMG_a3c715cc80ef44d8"", ""IMG_31846f0fbdb9d981"", ""IMG_33d44571ee320a90"", ""IMG_79691a75f9b33de6"", ""IMG_6609262ac9b0bddd"", ""IMG_ae391e2574fc9dc0"", ""IMG_89787964d002fdf6"", ""IMG_cc62dbd148e58905""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_4.0"", ""01_3.0"", ""01_9.0"", ""01_10.0"", ""01_2.0"", ""01_14.0"", ""01_3.0"", ""01_5.0"", ""01_1.0"", ""01_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, false, false, false, false, false, false, false]","[0.7158571481704712, 0.6727702021598816, 0.6567932963371277, 0.6285938024520874, 0.6267228126525879, 0.6212649941444397, 0.6075102686882019, 0.595999538898468, 0.5763716101646423, 0.5737372636795044]","['0172_20140417_SZi_01_RAY_0091.JPG', '0406_20140417_SZi_01_RAY_0548.JPG', '0395_20140417_SZi_01_RAY_0518.JPG', '0394_20140417_SZi_01_RAY_0517.JPG', '0208_20140417_SZi_01_RAY_0158.JPG', '0341_20140417_SZi_01_RAY_0426.JPG', '0232_20140417_SZi_01_RAY_0194.JPG', '0246_20140417_SZi_01_RAY_0234.JPG', '0185_20140417_SZi_01_RAY_0113.JPG', '0171_20140417_SZi_01_RAY_0090.JPG']"
IMG_7b1e718057af2ab3,1,01_4.0,0259_20140417_SZi_01_RAY_0259.JPG,"range(1, 11)","[""IMG_efc367ab53689fa5"", ""IMG_a6bf15b3e23eea6f"", ""IMG_a1b65ba015bf8a38"", ""IMG_4e11a152cf6d0958"", ""IMG_365230aff6ccf855"", ""IMG_c061217b1f39deb1"", ""IMG_c9089614b6a55260"", ""IMG_0fda01828547a827"", ""IMG_bcf3d9dd1cb6b9e2"", ""IMG_7801983dd0c37889""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_2.0"", ""01_2.0"", ""01_2.0"", ""01_8.0"", ""01_2.0"", ""01_4.0"", ""01_2.0"", ""01_3.0"", ""01_1.0"", ""01_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, true, false, false, false, false]","[0.8422727584838867, 0.8082340955734253, 0.7698238492012024, 0.7263423800468445, 0.6955016851425171, 0.6752405166625977, 0.6058011054992676, 0.5837631225585938, 0.5419696569442749, 0.5074229836463928]","['0281_20140417_SZi_01_RAY_0312.JPG', '0282_20140417_SZi_01_RAY_0313.JPG', '0170_20140417_SZi_01_RAY_0089.JPG', '0316_20140417_SZi_01_RAY_0364.JPG', '0271_20140417_SZi_01_RAY_0276.JPG', '0269_20140417_SZi_01_RAY_0272.JPG', '0163_20140417_SZi_01_RAY_0060.JPG', '0218_20140417_SZi_01_RAY_0174.JPG', '0180_20140417_SZi_01_RAY_0108.JPG', '0407_20140417_SZi_01_RAY_0549.JPG']"
IMG_c061217b1f39deb1,1,01_4.0,0269_20140417_SZi_01_RAY_0272.JPG,"range(1, 11)","[""IMG_a1b65ba015bf8a38"", ""IMG_365230aff6ccf855"", ""IMG_c9089614b6a55260"", ""IMG_7801983dd0c37889"", ""IMG_a6bf15b3e23eea6f"", ""IMG_4e11a152cf6d0958"", ""IMG_911bee6b3260a458"", ""IMG_bcf3d9dd1cb6b9e2"", ""IMG_7b1e718057af2ab3"", ""IMG_0fda01828547a827""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_2.0"", ""01_2.0"", ""01_2.0"", ""01_3.0"", ""01_2.0"", ""01_8.0"", ""01_8.0"", ""01_1.0"", ""01_4.0"", ""01_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, true, false]","[0.899916410446167, 0.8499176502227783, 0.8475764989852905, 0.8029529452323914, 0.7571104168891907, 0.7513350248336792, 0.7323451638221741, 0.6832242012023926, 0.6752405166625977, 0.6616995930671692]","['0170_20140417_SZi_01_RAY_0089.JPG', '0271_20140417_SZi_01_RAY_0276.JPG', '0163_20140417_SZi_01_RAY_0060.JPG', '0407_20140417_SZi_01_RAY_0549.JPG', '0282_20140417_SZi_01_RAY_0313.JPG', '0316_20140417_SZi_01_RAY_0364.JPG', '0390_20140417_SZi_01_RAY_0507.JPG', '0180_20140417_SZi_01_RAY_0108.JPG', '0259_20140417_SZi_01_RAY_0259.JPG', '0218_20140417_SZi_01_RAY_0174.JPG']"
IMG_ae391e2574fc9dc0,1,01_5.0,0246_20140417_SZi_01_RAY_0234.JPG,"range(1, 11)","[""IMG_31846f0fbdb9d981"", ""IMG_fb51e2b2eae54f2d"", ""IMG_ea3c050ed8c0f117"", ""IMG_cfd8413c8fd7adb5"", ""IMG_79691a75f9b33de6"", ""IMG_a3c715cc80ef44d8"", ""IMG_291e2277785cff7b"", ""IMG_7cad6c99eaf7ed2b"", ""IMG_cc62dbd148e58905"", ""IMG_c28c684416b5dbd8""]","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[""01_10.0"", ""01_4.0"", ""01_5.0"", ""01_13.0"", ""01_14.0"", ""01_9.0"", ""01_11.0"", ""01_6.0"", ""01_2.0"", ""01_4.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, true, false, false, false, false, false, false, false]","[0.8291696310043335, 0.7871000170707703, 0.7412952184677124, 0.7256544828414917, 0.711300253868103, 0.6499221324920654, 0.6177529096603394, 0.6161242723464966, 0.5969433784484863, 0.595999538898468]","['0394_20140417_SZi_01_RAY_0517.JPG', '0172_20140417_SZi_01_RAY_0091.JPG', '0143_20140417_SZi_01_RAY_0010.JPG', '0351_20140417_SZi_01_RAY_0439.JPG', '0341_20140417_SZi_01_RAY_0426.JPG', '0395_20140417_SZi_01_RAY_0518.JPG', '0148_20140417_SZi_01_RAY_0018.JPG', '0249_20140417_SZi_01_RAY_0237.JPG', '0171_20140417_SZi_01_RAY_0090.JPG', '0236_20140417_SZi_01_RAY_0205.JPG']"
