image_id,relative_path,filename,extension,file_size_bytes,session_guess,session_id,date_guess,quality_band,source_group,group_id,label,label_status,relation_note,candidate_groups,sequence_guess,sequence_source,sequence_confidence,width,height,image_format,read_status,sha256,side,crop_status,review_status,candidate_cluster,confirmed_identity,individual_id,split,cluster,cluster_probability
IMG_f0e20029fd5e8703,80 and above/14/0522_20140417_HBi_03_RAY_1263.JPG,0522_20140417_HBi_03_RAY_1263.JPG,.jpg,2023870,3,3,2014-04-17,80_and_above,14,14.0,03_14,labeled,,,03::0522_20140417_HBi_03_RAY,filename_trailing_number,medium,2910,1137,JPEG,readable,4034e64f0dfd311a03e622abde8810643c86ff419f19ee5d5de28b4fd9acf69e,unknown,pending,unreviewed,,,3_14.0,labeled,-1,0.0
IMG_23eee2d344e472b9,80 and above/14/0523_20140417_HBi_03_RAY_1264.JPG,0523_20140417_HBi_03_RAY_1264.JPG,.jpg,6373290,3,3,2014-04-17,80_and_above,14,14.0,03_14,labeled,,,03::0523_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,2523b4788672cb908c54fb2f8c960e9b08bb8ccac696bba5ab64701bfe9b43bb,unknown,pending,unreviewed,,,3_14.0,labeled,0,0.9987782612236712
IMG_8579e0f92fd66f9d,80 and above/14/0805_20140417_HBi_03_RAY_1821.JPG,0805_20140417_HBi_03_RAY_1821.JPG,.jpg,1108623,3,3,2014-04-17,80_and_above,14,14.0,03_14,labeled,,,03::0805_20140417_HBi_03_RAY,filename_trailing_number,medium,2302,750,JPEG,readable,a24aa415240886d20b012ae168e26a8daa7b03430c14f588b0712830ccee0949,unknown,pending,unreviewed,,,3_14.0,labeled,-1,0.0
IMG_ddd70b9780e4c7de,80 and above/15/0601_20140417_HBi_03_RAY_1404.JPG,0601_20140417_HBi_03_RAY_1404.JPG,.jpg,515467,3,3,2014-04-17,80_and_above,15,15.0,03_15,labeled,,,03::0601_20140417_HBi_03_RAY,filename_trailing_number,medium,1511,506,JPEG,readable,5e07109e8bce40893cb3e33e4fa7f447d39a06c838b7191837204a9a4919047b,unknown,pending,unreviewed,,,3_15.0,labeled,-1,0.0
IMG_3cda19cb77f73495,80 and above/16/0672_20140417_HBi_03_RAY_1545.JPG,0672_20140417_HBi_03_RAY_1545.JPG,.jpg,2606441,3,3,2014-04-17,80_and_above,16,16.0,03_16,labeled,,,03::0672_20140417_HBi_03_RAY,filename_trailing_number,medium,3176,1343,JPEG,readable,f877b3a1d61209d6898dde6838bd7df5fbb78b1bdf774efeab5a3d9d7c886add,unknown,pending,unreviewed,,,3_16.0,labeled,0,1.0
IMG_43f6242b9c65ab2d,80 and above/16/0722_20140417_HBi_03_RAY_1670.JPG,0722_20140417_HBi_03_RAY_1670.JPG,.jpg,6825869,3,3,2014-04-17,80_and_above,16,16.0,03_16,labeled,,,03::0722_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,26cc9d92e0d6cddc3e10a52461329632a5b358af9a612b33dbb2d6ca52e73595,unknown,pending,unreviewed,,,3_16.0,labeled,0,1.0
IMG_84f7a1d69468357d,80 and above/16/0910_20140417_HBi_03_RAY_1983.JPG,0910_20140417_HBi_03_RAY_1983.JPG,.jpg,6509848,3,3,2014-04-17,80_and_above,16,16.0,03_16,labeled,,,03::0910_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,8e7b8c401b8208e9b89ec2089f20b8663aa7fd65cc164b8744b31762deb5e060,unknown,pending,unreviewed,,,3_16.0,labeled,-1,0.0
IMG_ba4f15b50f74beff,80 and above/16/0911_20140417_HBi_03_RAY_1984.JPG,0911_20140417_HBi_03_RAY_1984.JPG,.jpg,6534279,3,3,2014-04-17,80_and_above,16,16.0,03_16,labeled,,,03::0911_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,0be98e7add911dca04045626f4cc61502de3ceba2ca36ab8e3090c779b86028f,unknown,pending,unreviewed,,,3_16.0,labeled,0,1.0
IMG_db9875e2b237edd3,80 and above/16/0920_20140417_HBi_03_RAY_1993.JPG,0920_20140417_HBi_03_RAY_1993.JPG,.jpg,7004825,3,3,2014-04-17,80_and_above,16,16.0,03_16,labeled,,,03::0920_20140417_HBi_03_RAY,filename_trailing_number,medium,4874,2681,JPEG,readable,c1ea1a6eb709c78476d9e8d5724adb3e3e46eaa083ee10c11213838fe29ea6e0,unknown,pending,unreviewed,,,3_16.0,labeled,0,0.9965668122583755
IMG_5ce0980d29583409,80 and above/17/0676_20140417_HBi_03_RAY_1550.JPG,0676_20140417_HBi_03_RAY_1550.JPG,.jpg,3194525,3,3,2014-04-17,80_and_above,17,17.0,03_17,labeled,,,03::0676_20140417_HBi_03_RAY,filename_trailing_number,medium,3111,1774,JPEG,readable,0072ba7882037c1aa4997dfb5776a161e8d19bb4be6ade5ed2005208ecce3e87,unknown,pending,unreviewed,,,3_17.0,labeled,-1,0.0
IMG_5ded501d0f5b1c92,80 and above/18/0682_20140417_HBi_03_RAY_1558.JPG,0682_20140417_HBi_03_RAY_1558.JPG,.jpg,2433148,3,3,2014-04-17,80_and_above,18,18.0,03_18,labeled,,,03::0682_20140417_HBi_03_RAY,filename_trailing_number,medium,3214,1278,JPEG,readable,a2e15dd9836b9a137d0e6ff6ef56c7a0fe8e32380541c081c7ac18673d1632b1,unknown,pending,unreviewed,,,3_18.0,labeled,0,1.0
IMG_88989ec7c9b90745,80 and above/18/0683_20140417_HBi_03_RAY_1559.JPG,0683_20140417_HBi_03_RAY_1559.JPG,.jpg,6129113,3,3,2014-04-17,80_and_above,18,18.0,03_18,labeled,,,03::0683_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,21a5d23b65c843b38b2cfcd9628bbe0bed3f5a4eb8f6cf91006a7967beb02466,unknown,pending,unreviewed,,,3_18.0,labeled,-1,0.0
IMG_ada3c7714cd970b3,80 and above/19/0158_20140417_HBi_03_RAY_2081.JPG,0158_20140417_HBi_03_RAY_2081.JPG,.jpg,4840492,3,3,2014-04-17,80_and_above,19,19.0,03_19,labeled,,,03::0158_20140417_HBi_03_RAY,filename_trailing_number,medium,4827,1652,JPEG,readable,d06c2c6969b0da77f08a967653fbbdbfe18b1785e5407e4dd1bcf4c1acb6a744,unknown,pending,unreviewed,,,3_19.0,labeled,0,0.9972544068902939
IMG_1d5206db18203ba7,80 and above/19/0160_20140417_HBi_03_RAY_2085.JPG,0160_20140417_HBi_03_RAY_2085.JPG,.jpg,5829312,3,3,2014-04-17,80_and_above,19,19.0,03_19,labeled,,,03::0160_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,e914f3231b000855a410402c667e77cd30f4c7c1456238fbefc57f179a954583,unknown,pending,unreviewed,,,3_19.0,labeled,0,1.0
IMG_14e79d03c1704745,80 and above/19/0795_20140417_HBi_03_RAY_1808.JPG,0795_20140417_HBi_03_RAY_1808.JPG,.jpg,8480604,3,3,2014-04-17,80_and_above,19,19.0,03_19,labeled,,,03::0795_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,ca3d21d96f68425b38257685f85e5968f5c28305e266cc01c5f7dcd3ec56b2a7,unknown,pending,unreviewed,,,3_19.0,labeled,-1,0.0
IMG_c57f9d611fd1635a,80 and above/20/0142_20140417_HBi_03_RAY_2013.JPG,0142_20140417_HBi_03_RAY_2013.JPG,.jpg,5094751,3,3,2014-04-17,80_and_above,20,20.0,03_20,labeled,,,03::0142_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,f6116384079272ec2ec48e0317fa23b75fa8596a6aa8aff62fa8c2319a82de43,unknown,pending,unreviewed,,,3_20.0,labeled,0,0.9978494563867696
IMG_97c531019a7ad5ae,80 and above/20/0143_20140417_HBi_03_RAY_2014.JPG,0143_20140417_HBi_03_RAY_2014.JPG,.jpg,5064044,3,3,2014-04-17,80_and_above,20,20.0,03_20,labeled,,,03::0143_20140417_HBi_03_RAY,filename_trailing_number,medium,4416,2475,JPEG,readable,1a4acfc536953329af1ec1d2d7b7a1f30faba13385708573f3138838406ffb2e,unknown,pending,unreviewed,,,3_20.0,labeled,-1,0.0
IMG_d71fa1d9962a816c,80 and above/20/0912_20140417_HBi_03_RAY_1985.JPG,0912_20140417_HBi_03_RAY_1985.JPG,.jpg,7141653,3,3,2014-04-17,80_and_above,20,20.0,03_20,labeled,,,03::0912_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,d7ce65a2089f2e8b344582c20d7ee9b0182f7f350533abb3f2e538471e9115a3,unknown,pending,unreviewed,,,3_20.0,labeled,-1,0.0
IMG_56c52fd2b2f396b8,80 and above/20/0913_20140417_HBi_03_RAY_1986.JPG,0913_20140417_HBi_03_RAY_1986.JPG,.jpg,1343697,3,3,2014-04-17,80_and_above,20,20.0,03_20,labeled,,,03::0913_20140417_HBi_03_RAY,filename_trailing_number,medium,2030,1081,JPEG,readable,528d6b0acc6517a947ec96099079c5c43b2db5277abfd5ee4060963a9e312201,unknown,pending,unreviewed,,,3_20.0,labeled,0,1.0
IMG_3ba45ee470395152,80 and above/27/0149_20140417_HBi_03_RAY_2028.JPG,0149_20140417_HBi_03_RAY_2028.JPG,.jpg,1402355,3,3,2014-04-17,80_and_above,27,27.0,03_27,labeled,,,03::0149_20140417_HBi_03_RAY,filename_trailing_number,medium,2283,1049,JPEG,readable,151fff0878be85dcb5d21776db8ac116a3e6dd478d891e4af10e878ba486f545,unknown,pending,unreviewed,,,3_27.0,labeled,-1,0.0
IMG_a606bdc025c9a6f7,80 and above/27/0150_20140417_HBi_03_RAY_2029.JPG,0150_20140417_HBi_03_RAY_2029.JPG,.jpg,6161708,3,3,2014-04-17,80_and_above,27,27.0,03_27,labeled,,,03::0150_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,20bafa751fdda0dd71a92cef78e13fa375d870f47ef1810132b62f225a7d64c3,unknown,pending,unreviewed,,,3_27.0,labeled,0,1.0
IMG_0477741c24dab835,80 and above/31/0166_20140417_HBi_03_RAY_2108.JPG,0166_20140417_HBi_03_RAY_2108.JPG,.jpg,1871071,3,3,2014-04-17,80_and_above,31,31.0,03_31,labeled,,,03::0166_20140417_HBi_03_RAY,filename_trailing_number,medium,2816,1235,JPEG,readable,ce47764cb71c5d6cfb9097c451a0652058626ced5a2d29dbb3479e4970ca151d,unknown,pending,unreviewed,,,3_31.0,labeled,-1,0.0
IMG_8e3a299e2759fd8a,80 and above/31/0167_20140417_HBi_03_RAY_2109.JPG,0167_20140417_HBi_03_RAY_2109.JPG,.jpg,4720423,3,3,2014-04-17,80_and_above,31,31.0,03_31,labeled,,,03::0167_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,da6dd6e169e1323a4652710fc18f38687fbbff804f8cc6ccd5f9f59d86c7e6ae,unknown,pending,unreviewed,,,3_31.0,labeled,0,0.9932315620585469
IMG_2b960e56df7cd84f,70-79/0142_20140417_SZi_01_RAY_0007.JPG,0142_20140417_SZi_01_RAY_0007.JPG,.jpg,7453772,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0142_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,be8b770d1a4b8594011ff637f7f481da2758b8cc799d35883b4f2a69c1b9f06b,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,1.0
IMG_c0568dea770bde95,70-79/0144_20140417_SZi_01_RAY_0011.JPG,0144_20140417_SZi_01_RAY_0011.JPG,.jpg,5364398,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0144_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,832f75a26cdded7fc1f90e8b9ce9c0cedd38aa994b9d6379593844aa92ac479b,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,1.0
IMG_fd2100c82c996ed6,70-79/0149_20140417_SZi_01_RAY_0021.JPG,0149_20140417_SZi_01_RAY_0021.JPG,.jpg,5510323,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0149_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,ffeb7639b9187c63e15d22b123241ae7b18d530e38e8ae14a1f8359ad5ed11b8,unknown,pending,unreviewed,,,loose_unknown,loose_known,-1,0.0
IMG_d5b19b7a384abe06,70-79/0150_20140417_SZi_01_RAY_0023.JPG,0150_20140417_SZi_01_RAY_0023.JPG,.jpg,5562353,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0150_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,887bdf72fa889bf762b391824d261cbb4f945335147bcf234712880b0e304ec6,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,1.0
IMG_084de06b9679c179,70-79/0157_20140417_SZi_01_RAY_0046.JPG,0157_20140417_SZi_01_RAY_0046.JPG,.jpg,5981500,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0157_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,d52557223119980d43da318db3de3c5cf632e70a94ddf300d5bc060e81122fde,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.9949591112528146
IMG_decbf3098bd345e5,70-79/0158_20140417_SZi_01_RAY_0047.JPG,0158_20140417_SZi_01_RAY_0047.JPG,.jpg,5834514,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0158_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,21f1258cd189ca551136fcf6aa792ba0eda5810f8be56ca1467e014c0b095ea8,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,1.0
IMG_800a767cb8b3d313,70-79/0159_20140417_SZi_01_RAY_0048.JPG,0159_20140417_SZi_01_RAY_0048.JPG,.jpg,5761736,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0159_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,db1ee2118447def542071960bdf9888d1ac7635c9fa44f36ab4a27b1649c18b7,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,1.0
IMG_f8958678e847cf3b,70-79/0160_20140417_SZi_01_RAY_0055.JPG,0160_20140417_SZi_01_RAY_0055.JPG,.jpg,5677451,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0160_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,073b6280ca174d51cb80dcd27d2031fe6b911b3250143dc01b16642eab971fc5,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.9942744018687214
IMG_c776ffb7f924ded1,70-79/0161_20140417_SZi_01_RAY_0058.JPG,0161_20140417_SZi_01_RAY_0058.JPG,.jpg,7415610,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0161_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,c1917ab29cbaa46599de1c23d2a5d6b00c22d2d936b6095c03b10e45f6e313cf,unknown,pending,unreviewed,,,loose_unknown,loose_known,-1,0.0
IMG_d7d7a7c429d1f1b6,70-79/0166_20140417_SZi_01_RAY_0071.JPG,0166_20140417_SZi_01_RAY_0071.JPG,.jpg,5802947,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0166_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,698d2502b62c5a437f13a2c20c5ab8e5014ab36829db78ae88512b5972f5107a,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.9929145705019783
IMG_57bcbc44207febf6,70-79/0173_20140417_SZi_01_RAY_0092.JPG,0173_20140417_SZi_01_RAY_0092.JPG,.jpg,5675421,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0173_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,a7f83b6b165aa860c3dc1d56d3e84f739425df644bd447552cf692a6cc0213bc,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,1.0
IMG_6b7a1db32dd39106,70-79/0178_20140417_SZi_01_RAY_0104.JPG,0178_20140417_SZi_01_RAY_0104.JPG,.jpg,5676470,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0178_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,7f8bb0af27474faf188bb97c96ccdaf2815047a2611a6e614fc2af725a6c796d,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,1.0
IMG_d13c02982e000b6f,70-79/0188_20140417_SZi_01_RAY_0118.JPG,0188_20140417_SZi_01_RAY_0118.JPG,.jpg,5978899,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0188_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,b4699c7260165bec29458053813b89c0dd25bfa0451bc182b6477eed465d66d8,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.9981256496173379
IMG_12a3a1ac7544f67f,70-79/0189_20140417_SZi_01_RAY_0119.JPG,0189_20140417_SZi_01_RAY_0119.JPG,.jpg,5779023,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0189_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,5a61b88ed00a9733694e8993f27a372199a08f0a6513c88ac9821df1e61846ca,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,1.0
IMG_f41ca6cea397862f,70-79/0202_20140417_SZi_01_RAY_0148.JPG,0202_20140417_SZi_01_RAY_0148.JPG,.jpg,4916859,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0202_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,ad7a05d3ad85fabb0c64a80c2949823aba2092b4659cdd7a7d5a87d14486eee9,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,1.0
IMG_9f9f3f6db8386b49,70-79/0204_20140417_SZi_01_RAY_0151.JPG,0204_20140417_SZi_01_RAY_0151.JPG,.jpg,5101874,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0204_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,3b0ae70b7c93608a4fd58fc51d3f9a98a95bebea98f7baecbd9d970746dd6faa,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,1.0
IMG_6be60f69715c7142,70-79/0212_20140417_SZi_01_RAY_0165.JPG,0212_20140417_SZi_01_RAY_0165.JPG,.jpg,5183171,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0212_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,a2b49cb3e7a1f81c48761ba9819c58ab87cbe347b1dbb594de7f8980d9856799,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,1.0
IMG_e86de629b537aa49,70-79/0216_20140417_SZi_01_RAY_0172.JPG,0216_20140417_SZi_01_RAY_0172.JPG,.jpg,5263949,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0216_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,b38b6b3ebfc319a2e6c2714fc9fc5a6b7e80ce1466d13163168066cfac3e25ff,unknown,pending,unreviewed,,,loose_unknown,loose_known,-1,0.0
IMG_4b8b5eaad810ebeb,70-79/0217_20140417_SZi_01_RAY_0173.JPG,0217_20140417_SZi_01_RAY_0173.JPG,.jpg,5429166,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0217_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,3168987a48d88d68ac8fa3018adbc8513f800d2df17ee297da9b08cfb611175f,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.99444020829218
IMG_52a7375fb4e90441,70-79/0219_20140417_SZi_01_RAY_0175.JPG,0219_20140417_SZi_01_RAY_0175.JPG,.jpg,5364274,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0219_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,661b506026cd0212cf1c1898760d9ac773193583a4ac027c226f0d6aa8840d93,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.9958124902188558
IMG_33756a24d233965f,70-79/0223_20140417_SZi_01_RAY_0184.JPG,0223_20140417_SZi_01_RAY_0184.JPG,.jpg,6951354,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0223_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,8995583fde8641262933ad79a1dcb09f32e6a3de90c90e2cc74902395517508c,unknown,pending,unreviewed,,,loose_unknown,loose_known,-1,0.0
IMG_ad671fb1d0297986,70-79/0228_20140417_SZi_01_RAY_0189.JPG,0228_20140417_SZi_01_RAY_0189.JPG,.jpg,5464705,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0228_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,1f23892c0f520daee67148b1098dab9bc795ecff7e0061de1eff633def2cce36,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.9935903330357639
IMG_2cfd21942f3d9fd2,70-79/0229_20140417_SZi_01_RAY_0190.JPG,0229_20140417_SZi_01_RAY_0190.JPG,.jpg,5528292,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0229_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,807c1020411d8f768bb507c302061b911eba98db5ec5e3b922ee9e2e424f5b87,unknown,pending,unreviewed,,,loose_unknown,loose_known,-1,0.0
IMG_03b319b882be2339,70-79/0234_20140417_SZi_01_RAY_0196.JPG,0234_20140417_SZi_01_RAY_0196.JPG,.jpg,5398297,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0234_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,13984f61d3f696a31f3744a7b61d9d6488b15a38ed44b06b64ef2b358bb9f9aa,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.9973827346787781
IMG_c0cc2c67e4729a86,70-79/0237_20140417_SZi_01_RAY_0210.JPG,0237_20140417_SZi_01_RAY_0210.JPG,.jpg,5614027,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0237_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,23b2edfcedab21e0b04f7c042d5170f6bd6a415f5b3070c4157d016d2b7571f1,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.9945919413025404
IMG_fb33824fdf7da49c,70-79/0239_20140417_SZi_01_RAY_0216.JPG,0239_20140417_SZi_01_RAY_0216.JPG,.jpg,7891842,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0239_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,1aa9d7dd4c6461d5acc7ad223772701d2a85ca8ddc6bc2de6ba3751fb3e70954,unknown,pending,unreviewed,,,loose_unknown,loose_known,-1,0.0
IMG_a57201406f753571,70-79/0244_20140417_SZi_01_RAY_0228.JPG,0244_20140417_SZi_01_RAY_0228.JPG,.jpg,5558843,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0244_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,20bcae551c0a948260c69f6c669541d34cf26aeaf6fe0f469062d3edcce486bb,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.9937129363965056
IMG_9f18d42c971aff1c,70-79/0245_20140417_SZi_01_RAY_0229.JPG,0245_20140417_SZi_01_RAY_0229.JPG,.jpg,5554698,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0245_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,f1579bbe66dd31872986c16271a893087154bae9812900a955169cea507f8e95,unknown,pending,unreviewed,,,loose_unknown,loose_known,-1,0.0
IMG_89164ddd518298ec,70-79/0248_20140417_SZi_01_RAY_0236.JPG,0248_20140417_SZi_01_RAY_0236.JPG,.jpg,5814869,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0248_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,f34b013a72d52d3962368d422b17a391be7ceba58e8b965a511954947e124a31,unknown,pending,unreviewed,,,loose_unknown,loose_known,-1,0.0
IMG_10b7d19446de45a1,70-79/0250_20140417_SZi_01_RAY_0238.JPG,0250_20140417_SZi_01_RAY_0238.JPG,.jpg,5453795,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0250_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,0499a80be3e8b42135458ae253bcded697afebe3479a68965b5983c8f22843bc,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.9924250123613423
IMG_d76bc77721485788,70-79/0254_20140417_SZi_01_RAY_0248.JPG,0254_20140417_SZi_01_RAY_0248.JPG,.jpg,5624171,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0254_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,1d8f098ad4f10b5589263b9db4900c8f08e2ec984430960f5e2d613ca68c4250,unknown,pending,unreviewed,,,loose_unknown,loose_known,0,0.9926858441528998
IMG_a9e0d8c366e77672,70-79/0256_20140417_SZi_01_RAY_0253.JPG,0256_20140417_SZi_01_RAY_0253.JPG,.jpg,5622672,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0256_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,981aa65883b98f086bae4f0c519ab9f53ca37f23e058784e00b932a739bd1e65,unknown,pending,unreviewed,,,loose_unknown,loose_known,-1,0.0
IMG_0f2d3c45d4af6673,70-79/0257_20140417_SZi_01_RAY_0254.JPG,0257_20140417_SZi_01_RAY_0254.JPG,.jpg,5748184,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0257_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,9dd4912763a4e81048ad76d3b8255854da9ef61e4c473a7d0d668226601dd291,unknown,pending,unreviewed,,,loose_unknown,loose_known,-1,0.0
IMG_6eafb73ad6a0536d,70-79/0258_20140417_SZi_01_RAY_0255.JPG,0258_20140417_SZi_01_RAY_0255.JPG,.jpg,5710770,1,1,2014-04-17,70_79,70-79,,,loose_known,,01_05;01_11;01_12;01_13;01_14,01::0258_20140417_SZi_01_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,e5a9c7072f0433e89d94b7d16bd63a7bcc77313d50ba233ff20b9927eebd657d,unknown,pending,unreviewed,,,loose_unknown,loose_known,-1,0.0
